time	I(Out)
1.350398584921252e-007	4.769485e-002
1.350427470318970e-007	5.265268e-002
1.350459099535342e-007	5.664276e-002
1.350493887218759e-007	5.976510e-002
1.350532569112350e-007	6.213656e-002
1.350575925548740e-007	6.385857e-002
1.350625216269823e-007	6.503652e-002
1.350682005980407e-007	6.576438e-002
1.350829101202894e-007	6.621004e-002
1.351114791895017e-007	6.540028e-002
1.351400482587140e-007	6.457438e-002
1.351686173279263e-007	6.373234e-002
1.351971863971386e-007	6.287415e-002
1.352257554663509e-007	6.199982e-002
1.352543245355632e-007	6.110935e-002
1.352828936047755e-007	6.020273e-002
1.354657507476319e-007	5.505403e-002
1.356486078904883e-007	5.027122e-002
1.358314650333446e-007	4.585431e-002
1.360143221762010e-007	4.180329e-002
1.361971793190574e-007	3.811817e-002
1.363800364619138e-007	3.479894e-002
1.365628936047702e-007	3.184560e-002
1.367457507476265e-007	2.912207e-002
1.369286078904829e-007	2.659210e-002
1.371114650333393e-007	2.425567e-002
1.372943221761957e-007	2.211279e-002
1.374771793190521e-007	2.016345e-002
1.376600364619085e-007	1.840767e-002
1.378428936047648e-007	1.684543e-002
1.380257507476212e-007	1.540476e-002
1.382086078904776e-007	1.406647e-002
1.383914650333340e-007	1.283056e-002
1.385743221761904e-007	1.169703e-002
1.387571793190467e-007	1.066589e-002
1.389400364619031e-007	9.737125e-003
1.391228936047595e-007	8.910744e-003
1.392481945183653e-007	8.376695e-003
1.393734954319711e-007	7.870610e-003
1.394987963455769e-007	7.392489e-003
1.396240972591827e-007	6.942330e-003
1.397493981727885e-007	6.520135e-003
1.398746990863943e-007	6.125903e-003
1.400000000000000e-007	5.759635e-003
1.400003500000000e-007	5.758632e-003
1.400004500000001e-007	5.632194e-003
1.400004531250001e-007	5.468530e-003
1.400004539062502e-007	5.347133e-003
1.400004554687501e-007	4.976417e-003
1.400004585937502e-007	4.093435e-003
1.400004648437502e-007	2.523121e-003
1.400004773437502e-007	8.848645e-004
1.400005023437502e-007	6.406915e-005
1.400005207743570e-007	2.639866e-007
1.400005388385186e-007	5.098679e-009
1.400005631617367e-007	4.231430e-010
1.400005834764584e-007	1.582665e-010
1.400010000000001e-007	-3.597179e-009
1.400018290352987e-007	-1.047194e-008
1.400026580705973e-007	-1.690188e-008
1.400034871058959e-007	-2.288699e-008
1.400043161411945e-007	-2.842727e-008
1.400051451764931e-007	-3.352272e-008
1.400059742117916e-007	-3.817335e-008
1.400068032470903e-007	-4.237915e-008
1.400077414092148e-007	-4.681217e-008
1.400086469717184e-007	-5.071524e-008
1.400095879710100e-007	-5.441184e-008
1.400105050610491e-007	-5.769526e-008
1.400114507422863e-007	-6.077879e-008
1.400123798873355e-007	-6.353739e-008
1.400133327881308e-007	-6.611157e-008
1.400142750245263e-007	-6.842674e-008
1.400152376773197e-007	-7.057650e-008
1.400161945086834e-007	-7.251753e-008
1.400171696397432e-007	-7.431296e-008
1.400181430898988e-007	-7.593864e-008
1.400191337267328e-007	-7.743778e-008
1.400201263784297e-007	-7.879786e-008
1.400211359598901e-007	-8.004889e-008
1.400221510202230e-007	-8.118528e-008
1.400231835173141e-007	-8.222827e-008
1.400242249078841e-007	-8.317627e-008
1.400252849605427e-007	-8.404459e-008
1.400263574368762e-007	-8.483385e-008
1.400274505152138e-007	-8.555529e-008
1.400285598226066e-007	-8.621070e-008
1.400296924234273e-007	-8.680848e-008
1.400308455001723e-007	-8.735091e-008
1.400320253937862e-007	-8.784439e-008
1.400332306384762e-007	-8.829134e-008
1.400344671875127e-007	-8.869670e-008
1.400357348158289e-007	-8.906285e-008
1.400370393983344e-007	-8.939367e-008
1.400383819283361e-007	-8.969134e-008
1.400397685143937e-007	-8.995897e-008
1.400412014411336e-007	-9.019857e-008
1.400426874000219e-007	-9.041262e-008
1.400442301563671e-007	-9.060292e-008
1.400475147803900e-007	-9.091998e-008
1.400511157645939e-007	-9.116307e-008
1.400551132489336e-007	-9.134369e-008
1.400621041600002e-007	-9.151899e-008
1.400708343320980e-007	-9.160436e-008
1.400802772719576e-007	-9.160721e-008
1.400897202118172e-007	-9.160275e-008
1.400991631516768e-007	-9.159097e-008
1.401086060915364e-007	-9.157188e-008
1.401180490313960e-007	-9.154548e-008
1.401274919712556e-007	-9.151176e-008
1.401369349111152e-007	-9.147072e-008
1.401955063396864e-007	-9.128532e-008
1.402540777682576e-007	-9.110487e-008
1.403126491968288e-007	-9.092938e-008
1.403712206253999e-007	-9.075884e-008
1.404297920539711e-007	-9.059326e-008
1.404883634825423e-007	-9.043264e-008
1.405469349111135e-007	-9.027697e-008
1.405569349111135e-007	-9.025079e-008
1.407397920539698e-007	-8.980180e-008
1.409226491968262e-007	-8.938472e-008
1.411055063396826e-007	-8.899954e-008
1.412883634825390e-007	-8.864628e-008
1.414712206253954e-007	-8.832492e-008
1.416540777682518e-007	-8.803546e-008
1.418369349111081e-007	-8.777792e-008
1.420197920539645e-007	-8.754042e-008
1.422026491968209e-007	-8.731979e-008
1.423855063396773e-007	-8.711605e-008
1.425683634825337e-007	-8.692918e-008
1.427512206253900e-007	-8.675919e-008
1.429340777682464e-007	-8.660607e-008
1.431169349111028e-007	-8.646984e-008
1.432997920539592e-007	-8.634421e-008
1.434826491968156e-007	-8.622751e-008
1.436655063396720e-007	-8.611973e-008
1.438483634825283e-007	-8.602088e-008
1.440312206253847e-007	-8.593096e-008
1.442140777682411e-007	-8.584997e-008
1.443969349110975e-007	-8.577791e-008
1.444832299237978e-007	-8.574538e-008
1.445695249364982e-007	-8.571410e-008
1.446558199491986e-007	-8.568405e-008
1.447421149618989e-007	-8.565523e-008
1.448284099745993e-007	-8.562765e-008
1.449147049872997e-007	-8.560131e-008
1.450010000000000e-007	-8.557620e-008
1.450013500000000e-007	-8.557610e-008
1.450014500000001e-007	-8.753954e-008
1.450014531250001e-007	-9.015125e-008
1.450014539062502e-007	-9.224640e-008
1.450014554687501e-007	-9.980739e-008
1.450014585937502e-007	-1.299532e-007
1.450014648437502e-007	-4.259137e-007
1.450014773437502e-007	-8.035010e-005
1.450015023437502e-007	-5.717024e-004
1.450015040029871e-007	-7.758088e-004
1.450015073214610e-007	-2.228539e-003
1.450015139584089e-007	-9.542389e-003
1.450015183107011e-007	-2.075252e-002
1.450015211486679e-007	-3.509956e-002
1.450015235268594e-007	-5.476664e-002
1.450015258529571e-007	-8.320256e-002
1.450015281716129e-007	-1.229129e-001
1.450015304544662e-007	-1.754019e-001
1.450015327122150e-007	-2.424877e-001
1.450015352306126e-007	-3.343084e-001
1.450015375113737e-007	-4.307439e-001
1.450015428163528e-007	-6.713066e-001
1.450015445705945e-007	-7.418848e-001
1.450015462424410e-007	-7.955831e-001
1.450015478787060e-007	-8.314931e-001
1.450015495536577e-007	-8.491465e-001
1.450015515924065e-007	-8.541508e-001
1.450016156506341e-007	-8.483644e-001
1.450016797088618e-007	-8.425883e-001
1.450017437670894e-007	-8.368226e-001
1.450018078253171e-007	-8.310672e-001
1.450018718835448e-007	-8.253222e-001
1.450019359417724e-007	-8.195875e-001
1.450020000000000e-007	-8.138632e-001
1.450025051010553e-007	-7.708141e-001
1.450030102021106e-007	-7.296283e-001
1.450035153031659e-007	-6.903059e-001
1.450040204042212e-007	-6.528467e-001
1.450045255052765e-007	-6.172509e-001
1.450050306063318e-007	-5.835184e-001
1.450055357073871e-007	-5.516492e-001
1.450062285356386e-007	-5.101923e-001
1.450069907333853e-007	-4.677834e-001
1.450077763626182e-007	-4.273143e-001
1.450086283580504e-007	-3.868764e-001
1.450095087832231e-007	-3.485467e-001
1.450104545450008e-007	-3.109653e-001
1.450114344456564e-007	-2.755938e-001
1.450124804532384e-007	-2.414733e-001
1.450135671624114e-007	-2.096047e-001
1.450147226440353e-007	-1.793132e-001
1.450159265424010e-007	-1.512604e-001
1.450172040084305e-007	-1.249674e-001
1.450185392128298e-007	-1.008491e-001
1.450199553406910e-007	-7.855831e-002
1.450214408056300e-007	-5.833340e-002
1.450230178223345e-007	-3.991316e-002
1.450246790507344e-007	-2.341149e-002
1.450264468773492e-007	-8.622067e-003
1.450283185995232e-007	4.427253e-003
1.450303182431608e-007	1.590848e-002
1.450324487263992e-007	2.585164e-002
1.450347378326620e-007	3.440733e-002
1.450371960957946e-007	4.164282e-002
1.450398584687171e-007	4.769481e-002
1.450427470062292e-007	5.265264e-002
1.450459099255279e-007	5.664273e-002
1.450493886907623e-007	5.976507e-002
1.450532568766647e-007	6.213655e-002
1.450575925157196e-007	6.385856e-002
1.450625215823562e-007	6.503651e-002
1.450682005459897e-007	6.576438e-002
1.450829100448786e-007	6.621004e-002
1.451114791112634e-007	6.540029e-002
1.451400481776481e-007	6.457439e-002
1.451686172440329e-007	6.373235e-002
1.451971863104176e-007	6.287416e-002
1.452257553768024e-007	6.199983e-002
1.452543244431871e-007	6.110935e-002
1.452828935095719e-007	6.020273e-002
1.454657506524282e-007	5.505403e-002
1.456486077952846e-007	5.027123e-002
1.458314649381410e-007	4.585431e-002
1.460143220809974e-007	4.180330e-002
1.461971792238537e-007	3.811817e-002
1.463800363667102e-007	3.479894e-002
1.465628935095665e-007	3.184560e-002
1.467457506524229e-007	2.912207e-002
1.469286077952793e-007	2.659210e-002
1.471114649381357e-007	2.425567e-002
1.472943220809921e-007	2.211279e-002
1.474771792238484e-007	2.016345e-002
1.476600363667048e-007	1.840767e-002
1.478428935095612e-007	1.684543e-002
1.480257506524176e-007	1.540476e-002
1.482086077952740e-007	1.406647e-002
1.483914649381304e-007	1.283056e-002
1.485743220809867e-007	1.169703e-002
1.487571792238431e-007	1.066589e-002
1.489400363666995e-007	9.737125e-003
1.491228935095559e-007	8.910744e-003
1.492443220809839e-007	8.392455e-003
1.493657506524120e-007	7.900602e-003
1.494871792238401e-007	7.435185e-003
1.496086077952682e-007	6.996203e-003
1.497300363666962e-007	6.583657e-003
1.498514649381243e-007	6.197547e-003
1.499728935095523e-007	5.837872e-003
1.499828935095523e-007	5.808888e-003
1.500000000000001e-007	5.759635e-003
1.500003500000001e-007	5.758632e-003
1.500004500000001e-007	5.632194e-003
1.500004531250001e-007	5.468530e-003
1.500004539062502e-007	5.347133e-003
1.500004554687502e-007	4.976417e-003
1.500004585937502e-007	4.093435e-003
1.500004648437502e-007	2.523121e-003
1.500004773437502e-007	8.848645e-004
1.500005023437502e-007	6.406915e-005
1.500005207743570e-007	2.639866e-007
1.500005388385186e-007	5.098679e-009
1.500005631617367e-007	4.231430e-010
1.500005834764584e-007	1.582665e-010
1.500010000000001e-007	-3.597179e-009
1.500018290352988e-007	-1.047194e-008
1.500026580705974e-007	-1.690188e-008
1.500034871058961e-007	-2.288699e-008
1.500043161411948e-007	-2.842727e-008
1.500051451764934e-007	-3.352272e-008
1.500059742117921e-007	-3.817335e-008
1.500068032470908e-007	-4.237915e-008
1.500077414092151e-007	-4.681217e-008
1.500086469717189e-007	-5.071524e-008
1.500095879710104e-007	-5.441184e-008
1.500105050610496e-007	-5.769526e-008
1.500114507422867e-007	-6.077879e-008
1.500123798873360e-007	-6.353739e-008
1.500133327881314e-007	-6.611157e-008
1.500142750245270e-007	-6.842674e-008
1.500152376773202e-007	-7.057650e-008
1.500161945086841e-007	-7.251753e-008
1.500171696397437e-007	-7.431296e-008
1.500181430898994e-007	-7.593864e-008
1.500191337267333e-007	-7.743778e-008
1.500201263784303e-007	-7.879786e-008
1.500211359598907e-007	-8.004889e-008
1.500221510202237e-007	-8.118528e-008
1.500231835173149e-007	-8.222827e-008
1.500242249078850e-007	-8.317627e-008
1.500252849605435e-007	-8.404459e-008
1.500263574368769e-007	-8.483385e-008
1.500274505152145e-007	-8.555529e-008
1.500285598226074e-007	-8.621070e-008
1.500296924234279e-007	-8.680848e-008
1.500308455001731e-007	-8.735091e-008
1.500320253937870e-007	-8.784439e-008
1.500332306384769e-007	-8.829134e-008
1.500344671875138e-007	-8.869670e-008
1.500357348158297e-007	-8.906285e-008
1.500370393983352e-007	-8.939367e-008
1.500383819283369e-007	-8.969134e-008
1.500397685143946e-007	-8.995897e-008
1.500412014411346e-007	-9.019857e-008
1.500426874000227e-007	-9.041262e-008
1.500442301563680e-007	-9.060292e-008
1.500475147803910e-007	-9.091998e-008
1.500511157645950e-007	-9.116307e-008
1.500551132489351e-007	-9.134369e-008
1.500621041600022e-007	-9.151899e-008
1.500708343320998e-007	-9.160436e-008
1.500802772719593e-007	-9.160721e-008
1.500897202118188e-007	-9.160275e-008
1.500991631516783e-007	-9.159097e-008
1.501086060915378e-007	-9.157188e-008
1.501180490313973e-007	-9.154548e-008
1.501274919712568e-007	-9.151176e-008
1.501369349111163e-007	-9.147072e-008
1.503197920539727e-007	-9.091744e-008
1.505026491968291e-007	-9.040347e-008
1.506855063396854e-007	-8.992881e-008
1.508683634825418e-007	-8.949346e-008
1.510512206253982e-007	-8.909742e-008
1.512340777682546e-007	-8.874070e-008
1.514169349111110e-007	-8.842329e-008
1.515997920539673e-007	-8.813059e-008
1.517826491968237e-007	-8.785870e-008
1.519655063396801e-007	-8.760760e-008
1.521483634825365e-007	-8.737730e-008
1.523312206253929e-007	-8.716781e-008
1.525140777682493e-007	-8.697912e-008
1.526969349111056e-007	-8.681123e-008
1.528797920539625e-007	-8.665640e-008
1.530626491968193e-007	-8.651257e-008
1.532455063396761e-007	-8.637975e-008
1.534283634825330e-007	-8.625793e-008
1.536112206253898e-007	-8.614711e-008
1.537940777682467e-007	-8.604730e-008
1.539769349111035e-007	-8.595849e-008
1.541232299238030e-007	-8.589201e-008
1.542695249365025e-007	-8.582948e-008
1.544158199492020e-007	-8.577091e-008
1.545621149619015e-007	-8.571630e-008
1.547084099746010e-007	-8.566564e-008
1.548547049873005e-007	-8.561894e-008
1.550010000000000e-007	-8.557620e-008
1.550014507843565e-007	-8.583980e-008
1.550014517255844e-007	-8.696829e-008
1.550014529805548e-007	-8.997526e-008
1.550014554904957e-007	-1.024295e-007
1.550014605103774e-007	-1.862306e-007
1.550014705501410e-007	-5.102660e-006
1.550014906296681e-007	-3.903460e-005
1.550014934527972e-007	-7.392887e-005
1.550014990990555e-007	-6.640573e-004
1.550015103915719e-007	-4.844340e-003
1.550015149295742e-007	-1.040506e-002
1.550015181363619e-007	-1.949400e-002
1.550015208788344e-007	-3.334696e-002
1.550015233868134e-007	-5.356043e-002
1.550015257981150e-007	-8.253699e-002
1.550015281402585e-007	-1.223216e-001
1.550015304235750e-007	-1.745906e-001
1.550015326794132e-007	-2.414116e-001
1.550015351999904e-007	-3.330913e-001
1.550015374790051e-007	-4.293038e-001
1.550015427735066e-007	-6.694046e-001
1.550015445743973e-007	-7.419962e-001
1.550015462241026e-007	-7.951813e-001
1.550015478423726e-007	-8.309666e-001
1.550015495117102e-007	-8.489146e-001
1.550015515319297e-007	-8.541157e-001
1.550016155987969e-007	-8.483496e-001
1.550016796656641e-007	-8.425888e-001
1.550017437325313e-007	-8.368332e-001
1.550018077993985e-007	-8.310829e-001
1.550018718662657e-007	-8.253378e-001
1.550019359331329e-007	-8.195980e-001
1.550020000000001e-007	-8.138634e-001
1.550025046211988e-007	-7.708539e-001
1.550030092423976e-007	-7.297044e-001
1.550035138635963e-007	-6.904150e-001
1.550040184847951e-007	-6.529856e-001
1.550045231059939e-007	-6.174162e-001
1.550050277271926e-007	-5.837068e-001
1.550055323483914e-007	-5.518575e-001
1.550062244206699e-007	-5.104302e-001
1.550069868735484e-007	-4.679904e-001
1.550077718237147e-007	-4.275392e-001
1.550086239887687e-007	-3.870753e-001
1.550095037929811e-007	-3.487547e-001
1.550104496451544e-007	-3.111511e-001
1.550114289658691e-007	-2.757822e-001
1.550124749891250e-007	-2.416425e-001
1.550135611427142e-007	-2.097719e-001
1.550147165670452e-007	-1.794637e-001
1.550159199173854e-007	-1.514058e-001
1.550171972515504e-007	-1.250979e-001
1.550185318975784e-007	-1.009727e-001
1.550199478131779e-007	-7.866871e-002
1.550214326889686e-007	-5.843596e-002
1.550230094016096e-007	-4.000403e-002
1.550246699849928e-007	-2.349431e-002
1.550264373964570e-007	-8.694626e-003
1.550283083846010e-007	4.362475e-003
1.550303074708103e-007	1.585258e-002
1.550324370840645e-007	2.580288e-002
1.550347254402177e-007	3.436610e-002
1.550371826262989e-007	4.160786e-002
1.550398439728538e-007	4.766607e-002
1.550427311108030e-007	5.262915e-002
1.550458925821982e-007	5.662418e-002
1.550493694229782e-007	5.975069e-002
1.550532354688193e-007	6.212590e-002
1.550575682693091e-007	6.385101e-002
1.550624939484635e-007	6.503159e-002
1.550681683153090e-007	6.576157e-002
1.550828633545964e-007	6.621026e-002
1.551114306712056e-007	6.540113e-002
1.551399979878148e-007	6.457571e-002
1.551685653044241e-007	6.373402e-002
1.551971326210333e-007	6.287606e-002
1.552256999376426e-007	6.200182e-002
1.552542672542518e-007	6.111130e-002
1.552828345708610e-007	6.020450e-002
1.554656917137194e-007	5.505565e-002
1.556485488565777e-007	5.027270e-002
1.558314059994360e-007	4.585566e-002
1.560142631422943e-007	4.180452e-002
1.561971202851526e-007	3.811929e-002
1.563799774280110e-007	3.479996e-002
1.565628345708693e-007	3.184653e-002
1.567456917137276e-007	2.912293e-002
1.569285488565859e-007	2.659288e-002
1.571114059994442e-007	2.425638e-002
1.572942631423026e-007	2.211344e-002
1.574771202851609e-007	2.016404e-002
1.576599774280192e-007	1.840821e-002
1.578428345708775e-007	1.684593e-002
1.579471202851639e-007	1.599921e-002
1.580514059994503e-007	1.519044e-002
1.581556917137366e-007	1.441960e-002
1.582599774280230e-007	1.368670e-002
1.583642631423094e-007	1.299173e-002
1.584685488565958e-007	1.233470e-002
1.585728345708822e-007	1.171561e-002
1.585828345708823e-007	1.165746e-002
1.587656917137406e-007	1.066048e-002
1.589485488565989e-007	9.734347e-003
1.591314059994572e-007	8.879065e-003
1.593142631423155e-007	8.094634e-003
1.594971202851738e-007	7.381054e-003
1.596799774280322e-007	6.738325e-003
1.598628345708905e-007	6.166447e-003
1.600000000000000e-007	5.759635e-003
1.600003500000000e-007	5.758632e-003
1.600004499999999e-007	5.496159e-003
1.600004546221348e-007	5.152917e-003
1.600004557776686e-007	4.913320e-003
1.600004580887359e-007	4.247393e-003
1.600004627108709e-007	2.962577e-003
1.600004719551407e-007	1.335613e-003
1.600004904436803e-007	2.713907e-004
1.600005274207594e-007	3.519447e-006
1.600005514826186e-007	1.402690e-009
1.600005760342520e-007	2.037155e-010
1.600010000000000e-007	-3.619235e-009
1.600018494661739e-007	-1.065124e-008
1.600026989323479e-007	-1.721902e-008
1.600035483985219e-007	-2.332256e-008
1.600043978646959e-007	-2.896187e-008
1.600052473308698e-007	-3.413694e-008
1.600060967970438e-007	-3.884778e-008
1.600069462632178e-007	-4.309439e-008
1.600078800504162e-007	-4.744406e-008
1.600087903649012e-007	-5.131148e-008
1.600097281394503e-007	-5.494269e-008
1.600106490845105e-007	-5.819239e-008
1.600115925783387e-007	-6.122436e-008
1.600125249633469e-007	-6.395234e-008
1.600134764988947e-007	-6.648533e-008
1.600144215518175e-007	-6.877328e-008
1.600153835172449e-007	-7.088976e-008
1.600163429045183e-007	-7.280698e-008
1.600173179304113e-007	-7.457530e-008
1.600182938116244e-007	-7.618038e-008
1.600192848666805e-007	-7.765727e-008
1.600202799422343e-007	-7.899964e-008
1.600212904369073e-007	-8.023230e-008
1.600223080205365e-007	-8.135356e-008
1.600233419234002e-007	-8.238131e-008
1.600243860384541e-007	-8.331642e-008
1.600254480105514e-007	-8.417204e-008
1.600265235150578e-007	-8.495035e-008
1.600276190704669e-007	-8.566119e-008
1.600287318185835e-007	-8.630731e-008
1.600298675220058e-007	-8.689619e-008
1.600310245733535e-007	-8.743073e-008
1.600322082899624e-007	-8.791673e-008
1.600334181842102e-007	-8.835698e-008
1.600346594039822e-007	-8.875605e-008
1.600359325270526e-007	-8.911650e-008
1.600372427968051e-007	-8.944199e-008
1.600385918791322e-007	-8.973483e-008
1.600399853931218e-007	-8.999797e-008
1.600414262030375e-007	-9.023345e-008
1.600429206318902e-007	-9.044368e-008
1.600444729647364e-007	-9.063049e-008
1.600477797793764e-007	-9.094135e-008
1.600514083795268e-007	-9.117920e-008
1.600554407732719e-007	-9.135541e-008
1.600625043001365e-007	-9.152539e-008
1.600713484418414e-007	-9.160679e-008
1.600809582480975e-007	-9.160754e-008
1.600905680543537e-007	-9.160130e-008
1.601001778606098e-007	-9.158808e-008
1.601097876668659e-007	-9.156787e-008
1.601193974731221e-007	-9.154067e-008
1.601290072793782e-007	-9.150649e-008
1.601386170856344e-007	-9.146532e-008
1.603214742284927e-007	-9.091249e-008
1.605043313713510e-007	-9.039895e-008
1.606871885142093e-007	-8.992468e-008
1.608700456570676e-007	-8.948969e-008
1.610529027999260e-007	-8.909399e-008
1.612357599427843e-007	-8.873756e-008
1.614186170856426e-007	-8.842042e-008
1.616014742285009e-007	-8.812797e-008
1.617843313713592e-007	-8.785630e-008
1.619671885142175e-007	-8.760542e-008
1.621500456570759e-007	-8.737532e-008
1.623329027999342e-007	-8.716600e-008
1.625157599427925e-007	-8.697746e-008
1.626986170856508e-007	-8.680971e-008
1.628814742285091e-007	-8.665501e-008
1.630643313713675e-007	-8.651131e-008
1.632471885142258e-007	-8.637860e-008
1.634300456570841e-007	-8.625688e-008
1.636129027999424e-007	-8.614615e-008
1.637957599428007e-007	-8.604642e-008
1.639786170856590e-007	-8.595768e-008
1.641246717877078e-007	-8.589136e-008
1.642707264897565e-007	-8.582898e-008
1.644167811918052e-007	-8.577054e-008
1.645628358938540e-007	-8.571604e-008
1.647088905959027e-007	-8.566549e-008
1.648549452979514e-007	-8.561887e-008
1.650010000000001e-007	-8.557620e-008
1.650014317983242e-007	-8.557607e-008
1.650014447432315e-007	-1.554993e-007
1.650014706330459e-007	-8.886061e-007
1.650014770929348e-007	-5.116136e-006
1.650014900127129e-007	-7.454962e-005
1.650014989242424e-007	-4.627425e-004
1.650015065594783e-007	-1.810423e-003
1.650015106894059e-007	-4.432179e-003
1.650015155159297e-007	-1.185550e-002
1.650015186876848e-007	-2.175173e-002
1.650015213399347e-007	-3.638941e-002
1.650015237959893e-007	-5.770231e-002
1.650015261846669e-007	-8.822653e-002
1.650015285151556e-007	-1.299310e-001
1.650015307918470e-007	-1.844039e-001
1.650015330482119e-007	-2.536536e-001
1.650015355444345e-007	-3.469094e-001
1.650015378392460e-007	-4.454126e-001
1.650015404143071e-007	-5.631661e-001
1.650015432660836e-007	-6.904280e-001
1.650015448033684e-007	-7.504355e-001
1.650015465417877e-007	-8.030948e-001
1.650015482536993e-007	-8.367295e-001
1.650015499664789e-007	-8.511875e-001
1.650015540062365e-007	-8.541259e-001
1.650016177196313e-007	-8.482830e-001
1.650016814330261e-007	-8.424705e-001
1.650017451464209e-007	-8.366883e-001
1.650018088598158e-007	-8.309365e-001
1.650018725732106e-007	-8.252150e-001
1.650019362866054e-007	-8.195240e-001
1.650020000000002e-007	-8.138632e-001
1.650024908799635e-007	-7.719891e-001
1.650029817599269e-007	-7.318818e-001
1.650034726398902e-007	-6.935412e-001
1.650039635198535e-007	-6.569673e-001
1.650044543998169e-007	-6.221602e-001
1.650049452797802e-007	-5.891198e-001
1.650054361597436e-007	-5.578462e-001
1.650061050606312e-007	-5.173688e-001
1.650068766744479e-007	-4.739281e-001
1.650076408457100e-007	-4.340671e-001
1.650084993967430e-007	-3.927798e-001
1.650093602693310e-007	-3.547753e-001
1.650103099779497e-007	-3.164835e-001
1.650112717106552e-007	-2.812284e-001
1.650123192438938e-007	-2.465028e-001
1.650133886581677e-007	-2.146027e-001
1.650145433400090e-007	-1.837879e-001
1.650157303010499e-007	-1.556043e-001
1.650170046303445e-007	-1.288533e-001
1.650183227089125e-007	-1.045431e-001
1.650197332211254e-007	-8.184936e-002
1.650212007542252e-007	-6.140051e-002
1.650227693659229e-007	-4.262584e-002
1.650244111055177e-007	-2.589015e-002
1.650261671931721e-007	-1.079101e-002
1.650280168863383e-007	2.486369e-003
1.650300005624821e-007	1.423487e-002
1.650321050940770e-007	2.438875e-002
1.650343725488469e-007	3.317073e-002
1.650367988552627e-007	4.059200e-002
1.650394314735309e-007	4.683055e-002
1.650422786843181e-007	5.194457e-002
1.650453995414509e-007	5.608299e-002
1.650488217359550e-007	5.932977e-002
1.650526277360925e-007	6.181342e-002
1.650568803140690e-007	6.362819e-002
1.650617110931540e-007	6.488532e-002
1.650672562486109e-007	6.567675e-002
1.650737620810552e-007	6.609422e-002
1.650911795149359e-007	6.610171e-002
1.652583223720798e-007	6.094806e-002
1.654254652292238e-007	5.612666e-002
1.655926080863677e-007	5.163750e-002
1.657597509435116e-007	4.748058e-002
1.659268938006556e-007	4.365590e-002
1.660940366577995e-007	4.016347e-002
1.662611795149434e-007	3.700327e-002
1.663968938006586e-007	3.461056e-002
1.665326080863737e-007	3.235175e-002
1.666683223720889e-007	3.022683e-002
1.668040366578040e-007	2.823582e-002
1.669397509435192e-007	2.637870e-002
1.670754652292344e-007	2.465549e-002
1.672111795149495e-007	2.306617e-002
1.672211795149496e-007	2.295170e-002
1.674040366578079e-007	2.098880e-002
1.675868938006662e-007	1.916540e-002
1.677697509435245e-007	1.748149e-002
1.679526080863829e-007	1.593708e-002
1.681354652292412e-007	1.453216e-002
1.683183223720995e-007	1.326673e-002
1.685011795149578e-007	1.214080e-002
1.686840366578161e-007	1.110248e-002
1.688668938006745e-007	1.013795e-002
1.690497509435328e-007	9.247203e-003
1.692326080863911e-007	8.430249e-003
1.694154652292494e-007	7.687083e-003
1.695983223721077e-007	7.017706e-003
1.697811795149660e-007	6.422117e-003
1.700000000000001e-007	5.759635e-003
1.700003500000001e-007	5.758632e-003
1.700004500000000e-007	5.496159e-003
1.700004546221349e-007	5.152917e-003
1.700004557776687e-007	4.913319e-003
1.700004580887361e-007	4.247393e-003
1.700004627108710e-007	2.962577e-003
1.700004719551408e-007	1.335613e-003
1.700004904436805e-007	2.713907e-004
1.700005274207596e-007	3.519446e-006
1.700005514826187e-007	1.402689e-009
1.700005760342521e-007	2.037154e-010
1.700010000000001e-007	-3.619235e-009
1.700018494661678e-007	-1.065124e-008
1.700026989323356e-007	-1.721902e-008
1.700035483985033e-007	-2.332256e-008
1.700043978646710e-007	-2.896187e-008
1.700052473308388e-007	-3.413694e-008
1.700060967970065e-007	-3.884778e-008
1.700069462631743e-007	-4.309439e-008
1.700078800503742e-007	-4.744406e-008
1.700087903648579e-007	-5.131148e-008
1.700097281394081e-007	-5.494269e-008
1.700106490844672e-007	-5.819239e-008
1.700115925782961e-007	-6.122436e-008
1.700125249633037e-007	-6.395234e-008
1.700134764988520e-007	-6.648533e-008
1.700144215517744e-007	-6.877328e-008
1.700153835172022e-007	-7.088976e-008
1.700163429044752e-007	-7.280698e-008
1.700173179303686e-007	-7.457530e-008
1.700182938115813e-007	-7.618038e-008
1.700192848666377e-007	-7.765727e-008
1.700202799421912e-007	-7.899964e-008
1.700212904368642e-007	-8.023230e-008
1.700223080204932e-007	-8.135356e-008
1.700233419233571e-007	-8.238131e-008
1.700243860384106e-007	-8.331642e-008
1.700254480105079e-007	-8.417204e-008
1.700265235150139e-007	-8.495035e-008
1.700276190704232e-007	-8.566119e-008
1.700287318185396e-007	-8.630731e-008
1.700298675219617e-007	-8.689619e-008
1.700310245733091e-007	-8.743073e-008
1.700322082899178e-007	-8.791673e-008
1.700334181841655e-007	-8.835698e-008
1.700346594039374e-007	-8.875605e-008
1.700359325270074e-007	-8.911650e-008
1.700372427967595e-007	-8.944199e-008
1.700385918790864e-007	-8.973483e-008
1.700399853930758e-007	-8.999797e-008
1.700414262029912e-007	-9.023345e-008
1.700429206318433e-007	-9.044368e-008
1.700444729646888e-007	-9.063049e-008
1.700477797793278e-007	-9.094135e-008
1.700514083794773e-007	-9.117920e-008
